ZoneID,ToZoneID,Latitude,Longitude,Distance,Band
43,161,51.855366,-4.8990199,304.081162,300
43,162,50.740807,-1.9657793,404.9983643,400
43,163,52.34389,-3.4351733,223.096272,225
43,164,56.539372,-3.8994538,252.8465175,250
43,165,52.603089,-0.25474139,263.4556974,275
43,166,50.392368,-4.1124463,444.8579479,450
43,167,50.818326,-1.0696442,411.2769519,400
43,168,53.856118,-2.8282211,53.52450145,50
43,169,54.56708,-0.99503762,130.8338381,125
43,170,53.607395,-2.1449745,96.9400043,100
43,171,53.408489,-1.2820255,151.1362743,150
43,172,52.64191,-0.62708232,243.8148722,250
43,173,51.451612,-0.99079074,346.7630896,350
43,174,55.837199,-4.5689159,196.3476639,200
43,175,52.393824,-1.3181732,241.8304972,250
43,176,52.514906,-2.0077811,211.8128339,200
43,177,53.567704,-3.0679452,85.0296405,75
43,178,53.78271,-1.1279856,135.1406677,125
43,179,53.402943,-1.5603024,138.7108116,150
43,180,52.662841,-2.7737459,185.9204623,175
43,181,52.430988,-1.7323921,226.7397348,225
43,182,51.896651,-0.52009757,316.4834213,325
43,183,52.822126,-1.5349766,192.8089635,200
43,184,51.54676,-2.4630228,311.4754022,300
43,185,53.457191,-2.7006305,98.70092576,100
43,186,52.847888,-2.1749745,173.0866185,175
43,187,53.389914,-2.1176342,118.6845043,125
43,188,54.554563,-1.3066721,110.8110536,100
43,189,54.87175,-1.4583633,114.843106,125
43,190,51.656169,-4.0770246,306.5766331,300
43,191,51.587322,-1.733721,316.1930065,325
43,192,52.865762,-2.7688556,163.4339368,175
43,193,52.52235,-2.7349584,201.6983185,200
43,194,51.074083,-2.6696515,362.7437587,375
43,195,51.108266,-3.2722365,358.9582549,350
43,196,55.30146,-4.7340931,156.6305821,150
43,197,55.569299,-3.831139,148.541106,150
43,198,52.604645,-2.2595262,197.6554759,200
43,199,51.668039,-3.3279011,297.0893813,300
43,200,51.716457,-3.1342315,290.9403809,300
43,201,50.914008,-1.4005122,394.5359182,400
43,202,51.930289,0.2941856,344.9010309,350
43,203,56.254927,-4.2096012,228.2461301,225
43,204,53.050444,-2.12409,152.9314194,150
43,205,52.250071,1.1914051,361.2383645,350
43,206,52.25655,0.64958546,333.7911616,325
43,207,51.240637,-0.18939242,391.4637983,400
43,208,51.374584,-0.53985136,367.213888,375
43,209,51.202598,-0.6193998,382.3083208,375
43,210,53.477978,-2.0666643,111.8623104,100
43,211,52.623148,-1.6851042,208.165371,200
43,212,52.721252,-2.4894489,181.7849658,175
43,213,51.935021,-2.0776968,273.0314264,275
43,214,51.448181,-3.418203,321.9865662,325
43,215,53.244508,-2.5686503,123.6257291,125
43,216,53.659167,-1.4132067,126.4871964,125
43,217,52.612785,-1.9751309,202.1360665,200
43,218,53.398277,-2.5617507,107.0808276,100
43,219,52.278128,-0.71469056,273.302285,275
43,220,53.526215,-2.5870504,92.89629317,100
43,221,52.590729,-2.1276263,201.4166307,200
43,222,52.1723,-1.5982353,256.8939106,250
43,223,55.95542,-4.5025845,205.5880964,200
43,224,55.88489,-3.6084318,177.7865279,175
43,225,51.004424,-0.10805097,417.4566418,425
43,226,50.909701,-0.71675427,409.8693844,400
43,227,50.829503,-0.48918973,424.0772246,425
43,228,51.004209,-0.38618716,409.1034581,400
43,229,55.954688,-5.1683338,228.7527975,225
43,230,51.544028,-2.0568388,315.9270229,325
43,231,51.235391,-1.9271589,351.3430968,350
43,232,53.368933,-3.0649046,107.0851225,100
43,233,52.211096,-2.2093238,241.1161681,250
43,234,53.012579,-3.0260148,146.5980782,150
43,235,53.966502,-1.1001918,128.7182032,125
44,1,54.703343,-3.2807922,112.7416424,125
44,2,57.237544,-2.7929751,310.4820937,300
44,3,53.524482,-1.5494823,112.479899,100
44,4,51.355997,-2.4932074,359.2072822,350
44,5,52.495176,-1.8801345,227.9792794,225
44,6,52.578651,-1.1988298,219.0046695,225
44,7,53.699199,-2.4636348,110.2376515,100
44,8,53.824529,-3.0243034,124.1029388,125
44,9,53.584559,-2.4826348,121.8470159,125
44,10,50.74482,-1.8393092,422.0825168,425
44,11,53.843678,-1.8506703,79.28209464,75
44,12,51.553367,-3.613314,359.1658973,350
44,13,52.188609,-0.45486269,271.2337974,275
44,14,51.45504,-0.76631993,346.7870486,350
44,15,51.445696,-1.2844366,344.2111053,350
44,16,55.526331,-2.7885726,135.4134255,125
44,17,50.846246,-0.1301968,421.6005811,425
44,18,51.781388,-0.80565504,310.4975235,300
44,19,53.720427,-1.9501065,94.20957377,100
44,20,51.503147,-3.205475,354.9251917,350
44,21,54.982614,-2.8325357,95.88029318,100
44,22,51.894893,-4.2139463,343.0772627,350
44,23,52.29802,-3.9499811,295.2938123,300
44,24,52.740006,-1.1403301,201.661112,200
44,25,51.470949,-2.6127479,348.1505763,350
44,26,53.165836,-2.300626,159.9945139,150
44,27,53.147443,-3.7466843,211.1004853,200
44,28,52.506911,-0.70211934,232.724446,225
44,29,52.414136,-1.5225461,236.0118896,225
44,30,52.178947,0.094035346,284.3182708,275
44,31,52.336644,0.27635061,273.3312524,275
44,32,52.451229,-0.13158562,250.4729221,250
44,33,52.696283,-1.8204725,205.342115,200
44,34,51.845278,-1.9706451,300.5307805,300
44,35,53.150161,-2.8667844,176.5093026,175
44,36,55.911349,-3.2645951,187.6604771,200
44,37,55.876281,-4.2316167,226.2568087,225
44,38,50.442645,-4.9585661,510.3709845,500
44,39,54.74102,-1.5428965,22.90649135,25
44,40,54.771699,-1.3564076,29.3673034,25
44,41,54.685281,-1.9785006,31.81627233,25
44,42,53.055608,-2.5346635,176.7346589,175
44,43,54.329751,-2.9711899,94.42059674,100
44,44,54.535381,-1.5590276,0,0
44,45,52.914724,-1.4700544,180.4098032,175
44,46,53.533907,-1.1045433,115.3381919,125
44,47,52.49227,-2.1017429,230.1356521,225
44,48,53.111185,-3.2607918,194.04889,200
44,49,53.367532,-1.8491215,131.3258745,125
44,50,53.211538,-1.3840145,147.7435198,150
44,51,53.130015,-1.6120678,156.4022482,150
44,52,50.444931,-3.5863111,475.3358741,475
44,53,50.820407,-3.4055404,431.6694366,425
44,54,50.94661,-4.0708534,433.7014235,425
44,55,50.538682,-3.8759111,471.4960352,475
44,56,50.79741,-2.3208769,418.980966,425
44,57,55.057044,-4.026598,168.9355337,175
44,58,56.707601,-2.9123629,256.327757,250
44,59,52.448001,-0.51028166,242.4365437,250
44,60,53.879279,-0.46810889,101.9471869,100
44,61,52.888161,-1.903162,184.6694135,175
44,62,50.926465,-1.3297789,401.7603506,400
44,63,54.604659,-2.6263854,69.43648903,75
44,64,52.938167,-1.3567595,178.2069932,175
44,65,55.454514,-4.2882494,202.3570476,200
44,66,55.962957,-4.2245237,232.2661686,225
44,67,55.941928,-2.7277556,173.2723015,175
44,68,55.745386,-4.3675535,224.0095039,225
44,69,50.937523,0.36725653,420.8441183,425
44,70,51.852716,0.83001784,338.4590288,350
44,71,51.652698,0.46820017,348.2527745,350
44,72,50.717005,-3.5110951,444.7976201,450
44,73,50.853811,-1.2099664,410.2215288,400
44,74,56.001593,-3.7721695,215.3958674,225
44,75,56.229659,-3.1655369,214.2651217,225
44,76,50.806452,-1.1629521,415.6734347,425
44,77,52.89354,-4.1037228,248.127251,250
44,78,51.126182,-0.19621539,390.2144339,400
44,79,51.806873,-2.3787485,308.4428767,300
44,80,53.333872,-2.6809325,152.6285017,150
44,81,52.538578,-1.0094038,225.1259119,225
44,82,54.674675,-1.2702481,24.25396153,25
44,83,50.872361,-0.99035923,409.2891763,400
44,84,52.608632,-1.3870115,214.6674783,225
44,85,51.040172,-0.94063138,391.0498985,400
44,86,50.857872,-1.6315641,409.1162809,400
44,87,51.258441,-1.0947258,365.8800014,375
44,88,51.133886,-1.5059904,378.4100474,375
44,89,51.026457,-1.2438248,390.921242,400
44,90,51.543914,-0.43918647,341.1633013,350
44,91,52.110766,-2.7398073,280.96538,275
44,92,51.88065,-0.099732385,311.0125024,300
44,93,51.735915,-0.30190589,322.5996799,325
44,94,51.727716,-0.4814434,320.5679305,325
44,95,57.588221,-4.6602743,390.7700768,400
44,96,53.278489,-4.3685632,231.5640229,225
44,97,50.671307,-1.3282522,430.1209411,425
44,98,52.437,-0.75988361,239.4062108,250
44,99,53.765937,-0.33133554,117.3049861,125
44,100,53.642381,-1.7906204,100.5086111,100
44,101,53.430802,-2.8332774,148.6127331,150
44,102,51.091948,0.90501965,417.5231752,425
44,103,51.248977,1.1919614,409.7889999,400
44,104,51.24609,0.52378564,391.8410739,400
44,105,53.822847,-1.5450592,79.2876095,75
44,106,52.636095,-1.1309601,213.2027732,225
44,107,53.903178,-2.348104,87.15215984,75
44,108,53.719675,-2.2885928,102.5202368,100
44,109,53.638276,-2.7802811,127.8466181,125
44,110,54.07877,-2.6913286,89.49513049,100
44,111,52.770757,-1.4217489,196.5395026,200
44,112,52.587247,-1.0930768,218.9315131,225
44,113,53.249743,-0.23342218,167.4892609,175
44,114,52.869323,-0.012382832,211.6319894,200
44,115,52.848932,-0.50670652,200.0906042,200
44,116,53.400755,-2.9129162,154.3507938,150
44,117,51.49416,-0.12427641,351.7591038,350
44,118,51.627142,-0.1590634,336.8589199,325
44,119,51.564414,0.13681151,349.5237243,350
44,120,51.354375,-0.0791637,367.5865802,375
44,121,51.401826,0.068982531,365.3477749,375
44,122,51.406457,-0.25360591,358.956961,350
44,123,51.532148,-0.32283524,344.2379758,350
44,124,51.89121,-0.42783744,303.7148716,300
44,125,53.278049,-2.2475595,147.0234807,150
44,126,52.812195,-0.85416102,197.2961699,200
44,127,52.061802,-0.40741293,285.6984839,275
44,128,54.546392,-1.2109664,22.5528745,25
44,129,51.768988,-2.9026301,320.5924059,325
44,130,53.505193,-2.3186587,124.9606783,125
44,131,55.821305,-3.1079024,173.801135,175
44,132,52.083391,-0.74043165,278.1924779,275
44,133,51.669508,-3.7472281,350.8452093,350
44,134,51.575505,-2.963122,342.4457411,350
44,135,53.535359,-0.13874092,145.0350879,150
44,136,53.58541,-0.58180055,123.5501656,125
44,137,51.396835,-2.7918913,358.8184393,350
44,138,52.561382,-1.6242395,219.6623425,225
44,139,52.953645,-1.1667638,177.877025,175
44,140,52.501007,-1.4796809,226.397724,225
44,141,54.977911,-1.6042217,49.3300302,50
44,142,52.664658,1.2261942,278.0336948,275
44,143,52.683596,0.63288955,251.9595137,250
44,144,55.883684,-3.9537938,213.8527422,225
44,145,54.251429,-1.3413861,34.61260044,25
44,146,54.282636,-0.73699003,60.31609375,50
44,147,54.196329,-1.8779744,43.04380106,50
44,148,52.226932,-1.0178316,259.3363581,250
44,149,55.493133,-1.9473639,109.4358365,100
44,150,55.143162,-1.7399081,68.62435901,75
44,151,55.075222,-2.2449481,74.51618882,75
44,152,53.350538,-0.97845631,137.2295004,125
44,153,53.175473,-1.1781529,153.3677471,150
44,154,53.109364,-0.92406569,164.0766631,175
44,155,52.945709,-1.0450904,180.0880422,175
44,156,53.032072,-1.25544,168.4524602,175
44,157,53.552537,-2.0482769,113.9516232,125
44,158,51.753525,-1.2394985,310.2177497,300
44,159,51.925865,-1.3820137,290.5516067,300
44,160,51.638223,-1.2829723,322.8343545,325
44,161,51.855366,-4.8990199,372.3671333,375
44,162,50.740807,-1.9657793,422.9972846,425
44,163,52.34389,-3.4351733,273.8022741,275
44,164,56.539372,-3.8994538,267.4847328,275
44,165,52.603089,-0.25474139,231.6896861,225
44,166,50.392368,-4.1124463,492.3724873,500
44,167,50.818326,-1.0696442,414.8117103,425
44,168,53.856118,-2.8282211,112.1105051,100
44,169,54.56708,-0.99503762,36.65130084,25
44,170,53.607395,-2.1449745,110.1415923,100
44,171,53.408489,-1.2820255,126.6933818,125
44,172,52.64191,-0.62708232,219.5129017,225
44,173,51.451612,-0.99079074,345.1749847,350
44,174,55.837199,-4.5689159,240.2326834,250
44,175,52.393824,-1.3181732,238.7959781,250
44,176,52.514906,-2.0077811,226.747267,225
44,177,53.567704,-3.0679452,146.1183567,150
44,178,53.78271,-1.1279856,88.35256664,100
44,179,53.402943,-1.5603024,125.9999389,125
44,180,52.662841,-2.7737459,223.2970433,225
44,181,52.430988,-1.7323921,234.4061673,225
44,182,51.896651,-0.52009757,301.6510473,300
44,183,52.822126,-1.5349766,190.6215948,200
44,184,51.54676,-2.4630228,337.944611,350
44,185,53.457191,-2.7006305,141.3907501,150
44,186,52.847888,-2.1749745,192.100821,200
44,187,53.389914,-2.1176342,132.6124433,125
44,188,54.554563,-1.3066721,16.46467795,25
44,189,54.87175,-1.4583633,37.98850155,50
44,190,51.656169,-4.0770246,361.9429711,350
44,191,51.587322,-1.733721,328.1710588,325
44,192,52.865762,-2.7688556,202.1972366,200
44,193,52.52235,-2.7349584,237.1309251,225
44,194,51.074083,-2.6696515,392.2402461,400
44,195,51.108266,-3.2722365,398.3134764,400
44,196,55.30146,-4.7340931,220.652929,225
44,197,55.569299,-3.831139,185.2199802,175
44,198,52.604645,-2.2595262,219.7551662,225
44,199,51.668039,-3.3279011,340.240687,350
44,200,51.716457,-3.1342315,330.8231363,325
44,201,50.914008,-1.4005122,402.9888546,400
44,202,51.930289,0.2941856,315.1222067,325
44,203,56.254927,-4.2096012,254.5531152,250
44,204,53.050444,-2.12409,169.3543954,175
44,205,52.250071,1.1914051,313.2215633,325
44,206,52.25655,0.64958546,293.0048152,300
44,207,51.240637,-0.18939242,377.9369966,375
44,208,51.374584,-0.53985136,358.2347169,350
44,209,51.202598,-0.6193998,376.1142583,375
44,210,53.477978,-2.0666643,122.2641907,125
44,211,52.623148,-1.6851042,212.9123849,225
44,212,52.721252,-2.4894489,211.0011862,200
44,213,51.935021,-2.0776968,291.3512343,300
44,214,51.448181,-3.418203,365.3844808,375
44,215,53.244508,-2.5686503,158.2093275,150
44,216,53.659167,-1.4132067,97.95910177,100
44,217,52.612785,-1.9751309,215.6670311,225
44,218,53.398277,-2.5617507,142.5946295,150
44,219,52.278128,-0.71469056,257.3285934,250
44,220,53.526215,-2.5870504,130.9256647,125
44,221,52.590729,-2.1276263,219.6054097,225
44,222,52.1723,-1.5982353,262.9121328,275
44,223,55.95542,-4.5025845,244.9305266,250
44,224,55.88489,-3.6084318,198.892849,200
44,225,51.004424,-0.10805097,404.8145759,400
44,226,50.909701,-0.71675427,407.3228816,400
44,227,50.829503,-0.48918973,418.5468332,425
44,228,51.004209,-0.38618716,400.7128631,400
44,229,55.954688,-5.1683338,278.5671701,275
44,230,51.544028,-2.0568388,334.443616,325
44,231,51.235391,-1.9271589,367.9350425,375
44,232,53.368933,-3.0649046,163.1201475,175
44,233,52.211096,-2.2093238,262.1734478,250
44,234,53.012579,-3.0260148,195.0642994,200
44,235,53.966502,-1.1001918,70.00460117,75
45,1,54.703343,-3.2807922,231.9777014,225
45,2,57.237544,-2.7929751,488.3966599,500
45,3,53.524482,-1.5494823,68.04291754,75
45,4,51.355997,-2.4932074,186.9803179,175
45,5,52.495176,-1.8801345,54.27625659,50
45,6,52.578651,-1.1988298,41.6284511,50
45,7,53.699199,-2.4636348,109.543138,100
45,8,53.824529,-3.0243034,144.7019145,150
45,9,53.584559,-2.4826348,100.5865626,100
45,10,50.74482,-1.8393092,242.6815585,250
45,11,53.843678,-1.8506703,106.4047444,100
45,12,51.553367,-3.613314,210.5944059,200
45,13,52.188609,-0.45486269,106.1284589,100
45,14,51.45504,-0.76631993,169.3450313,175
45,15,51.445696,-1.2844366,163.8950383,175
45,16,55.526331,-2.7885726,303.026781,300
45,17,50.846246,-0.1301968,247.8745023,250
45,18,51.781388,-0.80565504,133.9464258,125
45,19,53.720427,-1.9501065,95.16939988,100
45,20,51.503147,-3.205475,196.7520992,200
45,21,54.982614,-2.8325357,246.8356689,250
45,22,51.894893,-4.2139463,218.4317493,225
45,23,52.29802,-3.9499811,181.4123193,175
45,24,52.740006,-1.1403301,29.51924892,25
45,25,51.470949,-2.6127479,178.5753251,175
45,26,53.165836,-2.300626,62.30311767,50
45,27,53.147443,-3.7466843,154.8594282,150
45,28,52.506911,-0.70211934,68.92070843,75
45,29,52.414136,-1.5225461,55.79860753,50
45,30,52.178947,0.094035346,133.9817336,125
45,31,52.336644,0.27635061,134.585898,125
45,32,52.451229,-0.13158562,104.149735,100
45,33,52.696283,-1.8204725,33.88999948,25
45,34,51.845278,-1.9706451,123.7420338,125
45,35,53.150161,-2.8667844,97.25963678,100
45,36,55.911349,-3.2645951,353.1694921,350
45,37,55.876281,-4.2316167,375.1114705,375
45,38,50.442645,-4.9585661,365.7224785,375
45,39,54.74102,-1.5428965,203.2537668,200
45,40,54.771699,-1.3564076,206.7475036,200
45,41,54.685281,-1.9785006,199.8180355,200
45,42,53.055608,-2.5346635,73.17070732,75
45,43,54.329751,-2.9711899,186.1192818,175
45,44,54.535381,-1.5590276,180.4098032,175
45,45,52.914724,-1.4700544,0,0
45,46,53.533907,-1.1045433,73.08019076,75
45,47,52.49227,-2.1017429,63.4845362,75
45,48,53.111185,-3.2607918,122.1155479,125
45,49,53.367532,-1.8491215,56.39609228,50
45,50,53.211538,-1.3840145,33.51963945,25
45,51,53.130015,-1.6120678,25.77532467,25
45,52,50.444931,-3.5863111,311.2099719,300
45,53,50.820407,-3.4055404,268.3504255,275
45,54,50.94661,-4.0708534,282.6430339,275
45,55,50.538682,-3.8759111,312.1461267,300
45,56,50.79741,-2.3208769,242.6720048,250
45,57,55.057044,-4.026598,291.3839026,300
45,58,56.707601,-2.9123629,432.1043523,425
45,59,52.448001,-0.51028166,83.10405607,75
45,60,53.879279,-0.46810889,126.3142311,125
45,61,52.888161,-1.903162,29.28264203,25
45,62,50.926465,-1.3297789,221.3582633,225
45,63,54.604659,-2.6263854,202.882307,200
45,64,52.938167,-1.3567595,8.050647489,0
45,65,55.454514,-4.2882494,337.1348558,325
45,66,55.962957,-4.2245237,383.3084095,375
45,67,55.941928,-2.7277556,346.5706493,350
45,68,55.745386,-4.3675535,366.9818662,375
45,69,50.937523,0.36725653,253.6393061,250
45,70,51.852716,0.83001784,196.1420084,200
45,71,51.652698,0.46820017,192.8588526,200
45,72,50.717005,-3.5110951,282.0191679,275
45,73,50.853811,-1.2099664,229.926314,225
45,74,56.001593,-3.7721695,374.4681065,375
45,75,56.229659,-3.1655369,384.7837541,375
45,76,50.806452,-1.1629521,235.4471081,225
45,77,52.89354,-4.1037228,177.1604861,175
45,78,51.126182,-0.19621539,217.301423,225
45,79,51.806873,-2.3787485,137.8920823,150
45,80,53.333872,-2.6809325,93.48860977,100
45,81,52.538578,-1.0094038,52.14206335,50
45,82,54.674675,-1.2702481,196.2577728,200
45,83,50.872361,-0.99035923,229.5527732,225
45,84,52.608632,-1.3870115,34.50860619,25
45,85,51.040172,-0.94063138,211.6522755,200
45,86,50.857872,-1.6315641,229.0436593,225
45,87,51.258441,-1.0947258,186.0160699,175
45,88,51.133886,-1.5059904,198.0948952,200
45,89,51.026457,-1.2438248,210.6026109,200
45,90,51.543914,-0.43918647,167.9546701,175
45,91,52.110766,-2.7398073,124.1875082,125
45,92,51.88065,-0.099732385,148.0765754,150
45,93,51.735915,-0.30190589,153.4062139,150
45,94,51.727716,-0.4814434,148.2405596,150
45,95,57.588221,-4.6602743,558.1318943,550
45,96,53.278489,-4.3685632,198.2668542,200
45,97,50.671307,-1.3282522,249.7145175,250
45,98,52.437,-0.75988361,71.62455392,75
45,99,53.765937,-0.33133554,121.3167862,125
45,100,53.642381,-1.7906204,83.72694984,75
45,101,53.430802,-2.8332774,107.7002137,100
45,102,51.091948,0.90501965,260.1896605,250
45,103,51.248977,1.1919614,260.0381121,250
45,104,51.24609,0.52378564,230.4866433,225
45,105,53.822847,-1.5450592,101.15499,100
45,106,52.636095,-1.1309601,38.52327816,50
45,107,53.903178,-2.348104,124.4971506,125
45,108,53.719675,-2.2885928,104.8466265,100
45,109,53.638276,-2.7802811,118.7952595,125
45,110,54.07877,-2.6913286,152.7558042,150
45,111,52.770757,-1.4217489,16.3427118,25
45,112,52.587247,-1.0930768,44.43659685,50
45,113,53.249743,-0.23342218,90.83921579,100
45,114,52.869323,-0.012382832,98.20953942,100
45,115,52.848932,-0.50670652,65.24424785,75
45,116,53.400755,-2.9129162,110.5968466,100
45,117,51.49416,-0.12427641,182.8354392,175
45,118,51.627142,-0.1590634,168.8713007,175
45,119,51.564414,0.13681151,186.0181352,175
45,120,51.354375,-0.0791637,197.9619503,200
45,121,51.401826,0.068982531,198.5124171,200
45,122,51.406457,-0.25360591,187.2758409,175
45,123,51.532148,-0.32283524,172.6086298,175
45,124,51.89121,-0.42783744,134.1305371,125
45,125,53.278049,-2.2475595,65.91109394,75
45,126,52.812195,-0.85416102,43.0060147,50
45,127,52.061802,-0.40741293,119.2022782,125
45,128,54.546392,-1.2109664,182.3440663,175
45,129,51.768988,-2.9026301,160.5171636,150
45,130,53.505193,-2.3186587,86.75806859,75
45,131,55.821305,-3.1079024,340.4536766,350
45,132,52.083391,-0.74043165,104.9074007,100
45,133,51.669508,-3.7472281,208.0942466,200
45,134,51.575505,-2.963122,180.4984103,175
45,135,53.535359,-0.13874092,112.5555395,125
45,136,53.58541,-0.58180055,95.29193771,100
45,137,51.396835,-2.7918913,191.5210389,200
45,138,52.561382,-1.6242395,40.66155691,50
45,139,52.953645,-1.1667638,20.84072611,25
45,140,52.501007,-1.4796809,46.02707791,50
45,141,54.977911,-1.6042217,229.7271552,225
45,142,52.664658,1.2261942,183.9764216,175
45,143,52.683596,0.63288955,144.1174694,150
45,144,55.883684,-3.9537938,367.5728022,375
45,145,54.251429,-1.3413861,148.9628509,150
45,146,54.282636,-0.73699003,159.739189,150
45,147,54.196329,-1.8779744,145.1240393,150
45,148,52.226932,-1.0178316,82.42121526,75
45,149,55.493133,-1.9473639,288.5773547,300
45,150,55.143162,-1.7399081,248.5764976,250
45,151,55.075222,-2.2449481,245.6910348,250
45,152,53.350538,-0.97845631,58.58876572,50
45,153,53.175473,-1.1781529,34.99214336,25
45,154,53.109364,-0.92406569,42.55456691,50
45,155,52.945709,-1.0450904,28.77435428,25
45,156,53.032072,-1.25544,19.4458412,25
45,157,53.552537,-2.0482769,80.77376946,75
45,158,51.753525,-1.2394985,130.117939,125
45,159,51.925865,-1.3820137,110.1598044,100
45,160,51.638223,-1.2829723,142.5626033,150
45,161,51.855366,-4.8990199,261.4421993,250
45,162,50.740807,-1.9657793,244.1904742,250
45,163,52.34389,-3.4351733,147.3878205,150
45,164,56.539372,-3.8994538,432.5747673,425
45,165,52.603089,-0.25474139,89.04724535,100
45,166,50.392368,-4.1124463,334.8123345,325
45,167,50.818326,-1.0696442,234.7998087,225
45,168,53.856118,-2.8282211,138.3052759,150
45,169,54.56708,-0.99503762,186.4947145,175
45,170,53.607395,-2.1449745,89.24700459,100
45,171,53.408489,-1.2820255,56.3518604,50
45,172,52.64191,-0.62708232,64.45774328,75
45,173,51.451612,-0.99079074,166.012473,175
45,174,55.837199,-4.5689159,382.395635,375
45,175,52.393824,-1.3181732,58.84922744,50
45,176,52.514906,-2.0077811,57.42490178,50
45,177,53.567704,-3.0679452,129.0285535,125
45,178,53.78271,-1.1279856,99.2157907,100
45,179,53.402943,-1.5603024,54.64828989,50
45,180,52.662841,-2.7737459,92.27637828,100
45,181,52.430988,-1.7323921,56.6591647,50
45,182,51.896651,-0.52009757,130.3922771,125
45,183,52.822126,-1.5349766,11.18977042,0
45,184,51.54676,-2.4630228,166.5855374,175
45,185,53.457191,-2.7006305,101.9983131,100
45,186,52.847888,-2.1749745,48.01759161,50
45,187,53.389914,-2.1176342,68.33803335,75
45,188,54.554563,-1.3066721,182.7680501,175
45,189,54.87175,-1.4583633,217.7467621,225
45,190,51.656169,-4.0770246,226.3152747,225
45,191,51.587322,-1.733721,148.7424212,150
45,192,52.865762,-2.7688556,87.55562019,100
45,193,52.52235,-2.7349584,95.94367428,100
45,194,51.074083,-2.6696515,220.6680963,225
45,195,51.108266,-3.2722365,235.9353114,225
45,196,55.30146,-4.7340931,340.6428543,350
45,197,55.569299,-3.831139,333.0148728,325
45,198,52.604645,-2.2595262,63.46804387,75
45,199,51.668039,-3.3279011,187.8396894,200
45,200,51.716457,-3.1342315,175.0217041,175
45,201,50.914008,-1.4005122,222.584162,225
45,202,51.930289,0.2941856,162.4472342,150
45,203,56.254927,-4.2096012,411.642385,400
45,204,53.050444,-2.12409,46.43462923,50
45,205,52.250071,1.1914051,194.9327212,200
45,206,52.25655,0.64958546,161.2153662,150
45,207,51.240637,-0.18939242,205.862982,200
45,208,51.374584,-0.53985136,182.7595229,175
45,209,51.202598,-0.6193998,199.1736028,200
45,210,53.477978,-2.0666643,74.26341376,75
45,211,52.623148,-1.6851042,35.5328603,25
45,212,52.721252,-2.4894489,71.99317819,75
45,213,51.935021,-2.0776968,116.5465465,125
45,214,51.448181,-3.418203,210.5902327,200
45,215,53.244508,-2.5686503,82.23054018,75
45,216,53.659167,-1.4132067,82.90759647,75
45,217,52.612785,-1.9751309,47.85090663,50
45,218,53.398277,-2.5617507,90.67945878,100
45,219,52.278128,-0.71469056,87.36719525,75
45,220,53.526215,-2.5870504,100.9450596,100
45,221,52.590729,-2.1276263,57.17344444,50
45,222,52.1723,-1.5982353,83.04188823,75
45,223,55.95542,-4.5025845,391.3148117,400
45,224,55.88489,-3.6084318,358.4357223,350
45,225,51.004424,-0.10805097,232.1840284,225
45,226,50.909701,-0.71675427,228.9566751,225
45,227,50.829503,-0.48918973,241.567436,250
45,228,51.004209,-0.38618716,225.1811736,225
45,229,55.954688,-5.1683338,414.6223201,425
45,230,51.544028,-2.0568388,157.6421318,150
45,231,51.235391,-1.9271589,189.3972769,200
45,232,53.368933,-3.0649046,118.0428117,125
45,233,52.211096,-2.2093238,92.93722678,100
45,234,53.012579,-3.0260148,105.0766517,100
45,235,53.966502,-1.1001918,119.5680981,125
46,1,54.703343,-3.2807922,192.7727736,200
46,2,57.237544,-2.7929751,425.8001959,425
46,3,53.524482,-1.5494823,29.51384734,25
46,4,51.355997,-2.4932074,259.9864432,250
46,5,52.495176,-1.8801345,126.7293186,125
46,6,52.578651,-1.1988298,106.4604126,100
46,7,53.699199,-2.4636348,91.7681161,100
46,8,53.824529,-3.0243034,130.8635948,125
46,9,53.584559,-2.4826348,91.46084107,100
46,10,50.74482,-1.8393092,314.2765101,325
46,11,53.843678,-1.8506703,60.13128204,50
46,12,51.553367,-3.613314,278.3316012,275
46,13,52.188609,-0.45486269,155.9271425,150
46,14,51.45504,-0.76631993,232.3954969,225
46,15,51.445696,-1.2844366,232.6121336,225
46,16,55.526331,-2.7885726,247.0278865,250
46,17,50.846246,-0.1301968,306.3059436,300
46,18,51.781388,-0.80565504,196.0048645,200
46,19,53.720427,-1.9501065,59.64860334,50
46,20,51.503147,-3.205475,267.0965396,275
46,21,54.982614,-2.8325357,196.6007166,200
46,22,51.894893,-4.2139463,278.1188352,275
46,23,52.29802,-3.9499811,235.5912703,225
46,24,52.740006,-1.1403301,88.35574152,100
46,25,51.470949,-2.6127479,251.2650177,250
46,26,53.165836,-2.300626,89.53355986,100
46,27,53.147443,-3.7466843,181.0948718,175
46,28,52.506911,-0.70211934,117.4018698,125
46,29,52.414136,-1.5225461,127.6945601,125
46,30,52.178947,0.094035346,170.9923892,175
46,31,52.336644,0.27635061,162.3549398,150
46,32,52.451229,-0.13158562,137.0215555,125
46,33,52.696283,-1.8204725,104.7833605,100
46,34,51.845278,-1.9706451,196.7517184,200
46,35,53.150161,-2.8667844,124.8547269,125
46,36,55.911349,-3.2645951,298.8804039,300
46,37,55.876281,-4.2316167,329.4091575,325
46,38,50.442645,-4.9585661,433.8187371,425
46,39,54.74102,-1.5428965,137.3333144,125
46,40,54.771699,-1.3564076,138.7079543,150
46,41,54.685281,-1.9785006,140.2726877,150
46,42,53.055608,-2.5346635,109.1680257,100
